"FID","SRC_AGENCY","FIRE_ID","LATITUDE","LONGITUDE","YEAR","MONTH","DAY","DECADE","SIZE_HA"
"412559","NB","3-8-12","45.143020000000000","-66.870069999999998","2014","4","18","2010-2019","0.200000000000000"
"412560","NB","3-8-13","45.253999999999998","-66.776570000000007","2014","4","18","2010-2019","0.200000000000000"
"412561","NB","3-8-14","45.134169999999997","-66.795400000000001","2014","4","19","2010-2019","0.200000000000000"
"412562","NB","3-8-15","45.139110000000002","-66.762270000000001","2014","4","19","2010-2019","0.500000000000000"
"412563","NB","3-6-2","45.433079999999997","-66.032780000000002","2014","4","20","2010-2019","0.100000000000000"
"412564","NB","3-8-17","45.160780000000003","-66.839680000000001","2014","4","20","2010-2019","0.100000000000000"
"412565","NB","3-8-16","45.150849999999998","-66.836119999999994","2014","4","20","2010-2019","0.100000000000000"
"412566","NB","3-8-18","45.154370000000000","-66.851519999999994","2014","4","21","2010-2019","0.100000000000000"
"412567","NB","3-8-19","45.133020000000002","-66.866619999999998","2014","4","21","2010-2019","2.000000000000000"
"412568","NB","3-8-20","45.128219999999999","-66.868970000000004","2014","4","21","2010-2019","0.500000000000000"
"412569","NB","3-8-21","45.147449999999999","-66.771550000000005","2014","4","22","2010-2019","0.100000000000000"
"412570","NB","3-8-22","45.129550000000002","-66.787899999999993","2014","4","22","2010-2019","0.100000000000000"
"412571","NB","3-8-23","45.133780000000002","-66.801000000000002","2014","4","22","2010-2019","0.100000000000000"
"412572","NB","3-8-24","45.161000000000001","-66.839780000000005","2014","4","22","2010-2019","0.100000000000000"
"412573","NB","3-8-6","45.139659999999999","-66.762540000000001","2014","4","22","2010-2019","1.000000000000000"
"412574","NB","3-8-25","45.174430000000001","-66.948229999999995","2014","4","26","2010-2019","2.000000000000000"
"412575","NB","1846","44.908189999999998","-66.922520000000006","1990","9","3","1990-1999","0.000000000000000"
"412576","NB","1873","45.125979999999998","-67.079620000000006","1991","4","19","1990-1999","3.000000000000000"
"412577","NB","1874","45.112409999999997","-66.679400000000001","1991","4","19","1990-1999","1.000000000000000"
"412578","NB","1881","45.107869999999998","-66.466650000000001","1991","4","20","1990-1999","2.000000000000000"
"412579","NB","1885","44.865710000000000","-66.973299999999995","1991","4","21","1990-1999","0.500000000000000"
"412580","NB","1971","44.712580000000003","-66.835419999999999","1991","5","10","1990-1999","2.000000000000000"
"412581","NB","1976","44.685020000000002","-66.854529999999997","1991","5","11","1990-1999","7.000000000000000"
"412582","NB","1977","44.767780000000002","-66.824209999999994","1991","5","11","1990-1999","0.500000000000000"
"412583","NB","2044","45.125990000000002","-66.615889999999993","1991","5","20","1990-1999","3.000000000000000"
"412584","NB","2134","44.868220000000001","-66.974570000000000","1991","6","9","1990-1999","0.000000000000000"
"412585","NB","2136","44.766919999999999","-66.779570000000007","1991","6","10","1990-1999","0.500000000000000"
"412586","NB","2166","45.090429999999998","-66.894059999999996","1991","6","16","1990-1999","0.100000000000000"
"412587","NB","2264","44.908189999999998","-66.922520000000006","1991","7","2","1990-1999","0.000000000000000"
"412588","NB","2295","44.703429999999997","-66.779520000000005","1991","7","10","1990-1999","0.300000000000000"
"412589","NB","2493","45.116979999999998","-67.079530000000005","1991","9","5","1990-1999","0.500000000000000"
"412590","NB","2521","45.130479999999999","-66.615899999999996","1992","4","19","1990-1999","5.000000000000000"
"412591","NB","2527","45.048409999999997","-66.886060000000001","1992","4","20","1990-1999","0.500000000000000"
"412592","NB","2652","45.046630000000000","-66.877070000000003","1992","5","12","1990-1999","0.500000000000000"
"412593","NB","2724","45.130510000000001","-67.073310000000006","1992","5","17","1990-1999","0.100000000000000"
"412594","NB","2820","45.243650000000002","-66.128119999999996","1992","5","23","1990-1999","15.000000000000000"
"412595","NB","2855","44.989480000000000","-66.973399999999998","1992","5","26","1990-1999","0.200000000000000"
"412596","NB","2857","45.248120000000000","-65.947029999999998","1992","5","27","1990-1999","0.500000000000000"
"412597","NB","2858","44.908189999999998","-66.922520000000006","1992","5","27","1990-1999","0.000000000000000"
"412598","NB","2866","45.343440000000001","-65.734070000000003","1992","5","28","1990-1999","0.400000000000000"
"412599","NB","2869","44.908189999999998","-66.922520000000006","1992","5","29","1990-1999","0.000000000000000"
"412600","NB","2896","45.339350000000003","-65.797920000000005","1992","5","31","1990-1999","0.500000000000000"
"412601","NB","2925","44.616920000000000","-66.885949999999994","1992","6","5","1990-1999","0.400000000000000"
"412602","NB","2952","44.752910000000000","-66.779759999999996","1992","6","12","1990-1999","0.300000000000000"
"412603","NB","2953","44.702910000000003","-66.779780000000002","1992","6","12","1990-1999","0.000000000000000"
"412604","NB","2954","45.316620000000000","-65.853589999999997","1992","6","12","1990-1999","0.100000000000000"
"412605","NB","2989","45.116869999999999","-66.398380000000003","1992","6","28","1990-1999","0.200000000000000"
"412606","NB","3011","44.752910000000000","-66.779759999999996","1992","7","30","1990-1999","0.300000000000000"
"412607","NB","3056","45.130440000000000","-66.654030000000006","1992","9","1","1990-1999","0.100000000000000"
"412608","NB","3098","45.094110000000001","-66.822509999999994","1993","4","24","1990-1999","4.000000000000000"
"412609","NB","3244","45.175910000000002","-66.528490000000005","1993","5","5","1990-1999","0.500000000000000"
"412610","NB","3262","44.708140000000000","-66.816469999999995","1993","5","8","1990-1999","12.000000000000000"
"412611","NB","3268","45.316540000000003","-65.840840000000000","1993","5","8","1990-1999","1.000000000000000"
"412612","NB","3280","45.121369999999999","-66.598450000000000","1993","5","8","1990-1999","2.000000000000000"
"412613","NB","3291","45.329999999999998","-65.834299999999999","1993","5","9","1990-1999","0.100000000000000"
"412614","NB","3305","44.908189999999998","-66.922520000000006","1993","5","10","1990-1999","0.000000000000000"
"412615","NB","3467","45.424959999999999","-65.402119999999996","1993","8","21","1990-1999","0.100000000000000"
"412616","NB","3469","44.908189999999998","-66.922520000000006","1993","8","23","1990-1999","0.000000000000000"
"412617","NB","3509","45.125860000000003","-66.453930000000000","1993","9","21","1990-1999","0.000000000000000"
"412618","NB","3561","45.102860000000000","-66.472999999999999","1994","4","30","1990-1999","1.000000000000000"
"412619","NB","3587","45.334350000000001","-65.808740000000000","1994","5","4","1990-1999","0.100000000000000"
"412620","NB","3606","45.094059999999999","-66.841560000000001","1994","5","18","1990-1999","0.200000000000000"
"412621","NB","3614","45.117019999999997","-66.854050000000001","1994","5","21","1990-1999","0.100000000000000"
"412622","NB","3655","45.071620000000003","-66.822379999999995","1994","6","4","1990-1999","0.500000000000000"
"412623","NB","3703","44.746729999999999","-66.825779999999995","1994","7","14","1990-1999","0.500000000000000"
"412624","NB","3725","45.307580000000002","-65.847319999999996","1994","7","23","1990-1999","0.100000000000000"
"412625","NB","3998","44.908189999999998","-66.922520000000006","1994","10","20","1990-1999","0.000000000000000"
"412626","NB","4054","44.875979999999998","-66.973339999999993","1995","4","26","1990-1999","2.000000000000000"
"412627","NB","4079","45.075470000000003","-66.812150000000003","1995","5","2","1990-1999","0.500000000000000"
"412628","NB","4093","45.130440000000000","-66.654030000000006","1995","5","4","1990-1999","0.400000000000000"
"412629","NB","4118","45.112409999999997","-66.679400000000001","1995","5","14","1990-1999","0.500000000000000"
"412630","NB","4240","44.908189999999998","-66.922520000000006","1995","6","28","1990-1999","0.000000000000000"
"412631","NB","4281","44.908189999999998","-66.922520000000006","1995","7","8","1990-1999","0.000000000000000"
"412632","NB","4403","45.312080000000002","-65.847269999999995","1995","8","12","1990-1999","0.100000000000000"
"412633","NB","4406","45.130319999999998","-66.353870000000001","1995","8","14","1990-1999","0.100000000000000"
"412634","NB","4448","45.122300000000003","-66.454049999999995","1995","8","20","1990-1999","0.000000000000000"
"412635","NB","4485","45.071520000000000","-66.854119999999995","1995","8","28","1990-1999","0.100000000000000"
"412636","NB","4486","44.625889999999998","-66.892309999999995","1995","8","28","1990-1999","0.100000000000000"
"412637","NB","4506","44.658439999999999","-66.885990000000007","1995","9","3","1990-1999","0.100000000000000"
"412638","NB","4589","45.353050000000003","-65.560069999999996","1996","4","1","1990-1999","0.500000000000000"
"412639","NB","4590","45.162360000000000","-66.292010000000005","1996","4","6","1990-1999","5.000000000000000"
"412640","NB","4631","44.908189999999998","-66.922520000000006","1996","5","7","1990-1999","0.500000000000000"
"412641","NB","4636","45.112580000000001","-66.709530000000001","1996","5","7","1990-1999","1.000000000000000"
"412642","NB","4637","45.085110000000000","-66.822460000000007","1996","5","7","1990-1999","1.000000000000000"
"412643","NB","4653","44.908189999999998","-66.922520000000006","1996","5","9","1990-1999","0.100000000000000"
"412644","NB","4661","45.152900000000002","-66.541280000000000","1996","5","9","1990-1999","2.000000000000000"
"412645","NB","4695","45.130569999999999","-66.709599999999995","1996","6","1","1990-1999","0.100000000000000"
"412646","NB","4842","45.139310000000002","-66.347489999999993","1996","8","6","1990-1999","0.500000000000000"
"412647","NB","4872","45.316540000000003","-65.840840000000000","1996","8","18","1990-1999","0.100000000000000"
"412648","NB","4890","44.689369999999997","-66.798630000000003","1996","8","26","1990-1999","0.800000000000000"
"412649","NB","4893","45.347940000000001","-65.734009999999998","1996","8","27","1990-1999","0.100000000000000"
"412650","NB","5023","45.089480000000002","-66.866940000000000","1997","5","19","1990-1999","4.000000000000000"
"412651","NB","5030","44.908189999999998","-66.922520000000006","1997","5","29","1990-1999","1.000000000000000"
"412652","NB","5033","45.103070000000002","-66.709760000000003","1997","5","29","1990-1999","0.500000000000000"
"412653","NB","5074","45.107939999999999","-66.660319999999999","1997","6","11","1990-1999","2.000000000000000"
"412654","NB","5077","44.908189999999998","-66.922520000000006","1997","6","11","1990-1999","0.000000000000000"
"412655","NB","5083","45.425020000000004","-65.408510000000007","1997","6","15","1990-1999","0.100000000000000"
"412656","NB","5106","45.125860000000003","-66.453930000000000","1997","6","30","1990-1999","0.000000000000000"
"412657","NB","5188","45.152900000000002","-66.541280000000000","1997","8","1","1990-1999","0.000000000000000"
"412658","NB","5191","44.989480000000000","-66.973399999999998","1997","8","1","1990-1999","0.100000000000000"
"412659","NB","5262","45.425020000000004","-65.408510000000007","1997","8","30","1990-1999","0.100000000000000"
"412660","NB","5268","44.689610000000002","-66.823020000000000","1997","9","13","1990-1999","0.100000000000000"
"412661","NB","5299","45.089399999999998","-66.785920000000004","1997","10","24","1990-1999","0.500000000000000"
"412662","NB","5320","45.412129999999998","-65.472639999999998","1997","10","29","1990-1999","0.100000000000000"
"412663","NB","5322","45.134790000000002","-66.334789999999998","1997","11","13","1990-1999","0.100000000000000"
"412664","NB","5333","45.343429999999998","-65.640370000000004","1998","4","12","1990-1999","0.300000000000000"
"412665","NB","5346","45.267730000000000","-65.784130000000005","1998","4","14","1990-1999","0.400000000000000"
"412666","NB","5349","45.267730000000000","-65.784130000000005","1998","4","14","1990-1999","0.500000000000000"
"412667","NB","5351","45.279769999999999","-65.708820000000003","1998","4","15","1990-1999","2.000000000000000"
"412668","NB","5369","44.903540000000000","-66.953000000000003","1998","4","22","1990-1999","0.100000000000000"
"412669","NB","5376","45.103130000000000","-66.816209999999998","1998","4","24","1990-1999","1.000000000000000"
"412670","NB","5382","45.103439999999999","-66.773020000000002","1998","4","29","1990-1999","0.100000000000000"
"412671","NB","5466","44.748570000000001","-66.835629999999995","1998","6","14","1990-1999","0.100000000000000"
"412672","NB","5468","45.157679999999999","-66.209360000000004","1998","6","14","1990-1999","0.100000000000000"
"412673","NB","5524","45.080520000000000","-66.854179999999999","1998","8","1","1990-1999","0.100000000000000"
"412674","NB","5543","45.329920000000001","-65.821550000000002","1998","8","6","1990-1999","0.100000000000000"
"412675","NB","5555","45.075879999999998","-66.692149999999998","1998","8","8","1990-1999","0.100000000000000"
"412676","NB","5557","45.343800000000002","-65.591319999999996","1998","8","8","1990-1999","1.200000000000000"
"412677","NB","5566","45.361719999999998","-65.521630000000002","1998","8","9","1990-1999","0.100000000000000"
"412678","NB","5611","45.071500000000000","-66.860470000000007","1999","4","2","1990-1999","3.000000000000000"
"412679","NB","5627","45.303049999999999","-65.840999999999994","1999","4","22","1990-1999","0.100000000000000"
"412680","NB","5636","45.275649999999999","-65.766229999999993","1999","4","26","1990-1999","0.100000000000000"
"412681","NB","5637","45.080350000000003","-66.447609999999997","1999","4","28","1990-1999","2.000000000000000"
"412682","NB","5642","44.908189999999998","-66.922520000000006","1999","4","28","1990-1999","0.500000000000000"
"412683","NB","5654","45.080500000000001","-66.860529999999997","1999","4","28","1990-1999","0.500000000000000"
"412684","NB","5771","44.885129999999997","-66.935450000000003","1999","5","8","1990-1999","0.100000000000000"
"412685","NB","5773","44.894080000000002","-66.948170000000005","1999","5","8","1990-1999","0.100000000000000"
"412686","NB","5786","44.675919999999998","-66.779640000000001","1999","5","15","1990-1999","1.000000000000000"
"412687","NB","5790","45.316820000000000","-65.791820000000001","1999","5","15","1990-1999","0.100000000000000"
"412688","NB","5808","45.316540000000003","-65.840840000000000","1999","5","18","1990-1999","0.100000000000000"
"412689","NB","5903","44.752910000000000","-66.779759999999996","1999","6","17","1990-1999","1.800000000000000"
"412690","NB","5908","45.103040000000000","-66.722459999999998","1999","6","20","1990-1999","0.100000000000000"
"412691","NB","6157","44.971640000000001","-67.018590000000003","1999","8","13","1990-1999","0.100000000000000"
"412692","NB","6218","45.502830000000003","-65.197170000000000","2000","4","1","2000-2009","1.400000000000000"
"412693","NB","6255","45.329999999999998","-65.834299999999999","2000","5","3","2000-2009","0.100000000000000"
"412694","NB","6297","45.221029999999999","-65.928200000000004","2000","5","18","2000-2009","0.800000000000000"
"412695","NB","3-8-91","44.927030000000002","-66.899460000000005","2018","8","1","2010-2019","0.100000000000000"
"412696","NB","1385","44.930750000000003","-66.903689999999997","1989","7","28","1980-1989","0.000000000000000"
"412697","NB","1485","44.894250000000000","-66.903869999999998","1990","4","9","1990-1999","1.000000000000000"
"412698","NB","1494","44.926160000000003","-66.928989999999999","1990","4","24","1990-1999","0.100000000000000"
"412699","NB","1728","44.903199999999998","-66.916589999999999","1990","7","13","1990-1999","0.000000000000000"
"412700","NB","2202","44.930370000000003","-66.898629999999997","1991","6","25","1990-1999","1.000000000000000"
"412701","NB","2262","44.716189999999997","-66.746769999999998","1991","7","2","1990-1999","2.000000000000000"
"412702","NB","2263","44.998530000000002","-66.960800000000006","1991","7","2","1990-1999","0.100000000000000"
"412703","NB","2518","45.116880000000002","-67.098590000000002","1992","4","16","1990-1999","1.000000000000000"
"412704","NB","2696","44.698470000000000","-66.754530000000003","1992","5","16","1990-1999","1.000000000000000"
"412705","NB","2723","44.926139999999997","-66.935320000000004","1992","5","17","1990-1999","0.500000000000000"
"412706","NB","2789","44.966799999999999","-66.957880000000003","1992","5","21","1990-1999","0.500000000000000"
"412707","NB","3058","44.605159999999998","-66.885580000000004","1992","9","3","1990-1999","0.100000000000000"
"412708","NB","3458","44.948680000000003","-66.922820000000002","1993","8","16","1990-1999","0.100000000000000"
"412709","NB","3472","44.980559999999997","-66.954310000000007","1993","8","26","1990-1999","4.000000000000000"
"412710","NB","3586","44.885230000000000","-66.910129999999995","1994","5","4","1990-1999","12.000000000000000"
"412711","NB","3615","44.930680000000002","-66.922690000000003","1994","5","21","1990-1999","0.200000000000000"
"412712","NB","4019","45.121540000000003","-67.066869999999994","1994","11","3","1990-1999","0.100000000000000"
"412713","NB","4591","44.676020000000001","-66.735510000000005","1996","4","13","1990-1999","5.000000000000000"
"412714","NB","5061","45.108960000000003","-66.590159999999997","1997","6","8","1990-1999","0.500000000000000"
"412715","NB","5176","44.908209999999997","-66.916190000000000","1997","7","29","1990-1999","0.100000000000000"
"412716","NB","5197","44.885230000000000","-66.910129999999995","1997","8","2","1990-1999","0.100000000000000"
"412717","NB","5226","45.035110000000003","-66.941620000000000","1997","8","8","1990-1999","0.100000000000000"
"412718","NB","5284","44.935180000000003","-66.922719999999998","1997","10","18","1990-1999","0.100000000000000"
"412719","NB","5336","45.135069999999999","-67.060649999999995","1998","4","13","1990-1999","0.500000000000000"
"412720","NB","5450","45.012490000000000","-66.905420000000007","1998","5","31","1990-1999","1.000000000000000"
"412721","NB","5521","44.919980000000002","-66.896950000000004","1998","7","31","1990-1999","0.500000000000000"
"412722","NB","5537","45.197960000000002","-65.915260000000004","1998","8","5","1990-1999","0.100000000000000"
"412723","NB","5613","44.930680000000002","-66.922690000000003","1999","4","3","1990-1999","0.500000000000000"
"412724","NB","5835","45.008069999999996","-66.954089999999994","1999","5","30","1990-1999","6.000000000000000"
"412725","NB","6473","44.939430000000002","-66.986090000000004","2000","8","29","2000-2009","0.100000000000000"
"412726","NB","6949","44.971510000000002","-66.966920000000002","2001","8","24","2000-2009","0.200000000000000"
"412727","NB","6954","44.832439999999998","-66.929339999999996","2001","8","28","2000-2009","0.500000000000000"
"412728","NB","7114","44.921370000000003","-66.898570000000007","2002","5","12","2000-2009","2.500000000000000"
"412729","NB","7121","44.924750000000003","-66.973079999999996","2002","5","13","2000-2009","0.100000000000000"
"412730","NB","7369","45.043550000000003","-66.885649999999998","2003","4","30","2000-2009","0.200000000000000"
"412731","NB","7446","44.798400000000001","-66.786040000000000","2003","5","21","2000-2009","8.400000000000000"
"412732","NB","8078","44.994030000000002","-66.960759999999993","2005","7","24","2000-2009","0.100000000000000"
"412733","NB","2013-3-75","44.739899999999999","-66.776579999999996","2013","4","29","2010-2019","0.100000000000000"
"412734","NB","2012-3-163","44.972769999999997","-66.956199999999995","2012","9","3","2010-2019","0.100000000000000"
"412735","NB","2012-3-158","45.044930000000001","-66.891030000000001","2012","9","1","2010-2019","0.100000000000000"
"412736","NB","2012-3-55","45.014870000000002","-66.947779999999995","2012","4","14","2010-2019","2.000000000000000"
"412737","NB","2012-3-1","45.133020000000002","-67.053600000000003","2012","4","7","2010-2019","0.200000000000000"
"412738","NB","3-8-127","44.915419999999997","-66.920500000000004","2016","8","27","2010-2019","0.200000000000000"
"412739","NB","6408","45.076020000000000","-66.854150000000004","2000","7","16","2000-2009","0.100000000000000"
"412740","NB","6430","45.071370000000002","-66.898560000000003","2000","7","31","2000-2009","0.200000000000000"
"412741","NB","1-1-17","47.717239999999997","-67.252870000000001","2019","6","1","2010-2019","0.100000000000000"
"412742","NB","1-2-51","47.802869999999999","-64.788280000000000","2016","10","8","2010-2019","0.100000000000000"
"412743","NB","2-5-8","46.964179999999999","-64.829120000000003","2016","4","21","2010-2019","1.100000000000000"
"412744","NB","1-2-15","47.855699999999999","-64.669880000000006","2016","5","1","2010-2019","1.100000000000000"
"412745","NB","1-2-10","47.824280000000002","-64.986099999999993","2016","4","30","2010-2019","0.600000000000000"
"412746","NB","2-5-23","46.408020000000000","-64.625069999999994","2016","4","30","2010-2019","1.000000000000000"
"412747","NB","1-2-8","47.870370000000001","-64.639150000000001","2017","6","8","2010-2019","0.100000000000000"
"412748","NB","1-2-28","47.514910000000000","-64.868729999999999","2017","8","1","2010-2019","0.100000000000000"
"412749","NB","1-2-57","47.889330000000001","-64.503919999999994","2017","9","14","2010-2019","0.400000000000000"
"412750","NB","1-2-60","47.837670000000003","-64.696280000000002","2017","9","23","2010-2019","0.800000000000000"
"412751","NB","1-2-32","47.469169999999998","-64.875780000000006","2017","8","2","2010-2019","0.100000000000000"
"412752","NB","1-2-63","47.765479999999997","-64.662379999999999","2017","10","12","2010-2019","0.300000000000000"
"412753","NB","1-2-1","47.442819999999998","-64.957220000000007","2019","5","1","2010-2019","1.000000000000000"
"412754","NB","1-2-4","47.782519999999998","-64.752520000000004","2019","5","2","2010-2019","1.600000000000000"
"412755","NB","1-2-2","47.264270000000003","-65.047629999999998","2019","5","2","2010-2019","0.100000000000000"
"412756","NB","1-2-3","47.783119999999997","-64.761629999999997","2019","5","2","2010-2019","2.600000000000000"
"412757","NB","1-2-7","47.815249999999999","-64.690579999999997","2019","5","3","2010-2019","0.400000000000000"
"412758","NB","1-2-5","47.661079999999998","-65.013120000000001","2019","5","3","2010-2019","0.300000000000000"
"412759","NB","2-5-5","46.436219999999999","-64.685149999999993","2019","5","3","2010-2019","0.100000000000000"
"412760","NB","1-2-6","47.324199999999998","-65.092470000000006","2019","5","3","2010-2019","0.200000000000000"
"412761","NB","1-2-8","47.721629999999998","-64.836330000000004","2019","5","4","2010-2019","0.800000000000000"
"412762","NB","1-2-9","47.342829999999999","-65.005750000000006","2019","5","5","2010-2019","0.200000000000000"
"412763","NB","2-5-7","46.698320000000002","-64.963220000000007","2019","5","6","2010-2019","0.800000000000000"
"412764","NB","1-2-10","47.567819999999998","-65.673400000000001","2019","5","8","2010-2019","1.500000000000000"
"412765","NB","1-2-11","47.820129999999999","-64.614649999999997","2019","5","9","2010-2019","0.100000000000000"
"412766","NB","1-2-13","47.405799999999999","-64.979100000000003","2019","5","18","2010-2019","0.100000000000000"
"412767","NB","1-2-14","47.531570000000002","-64.962069999999997","2019","5","19","2010-2019","0.100000000000000"
"412768","NB","1-2-15","47.379779999999997","-64.939670000000007","2019","5","24","2010-2019","0.500000000000000"
"412769","NB","1-2-16","47.340620000000001","-65.109600000000000","2019","5","29","2010-2019","0.100000000000000"
"412770","NB","2-5-11","46.688980000000001","-64.783670000000001","2019","5","29","2010-2019","0.300000000000000"
"412771","NB","1-2-18","47.729370000000003","-64.823999999999998","2019","6","4","2010-2019","0.100000000000000"
"412772","NB","1-2-19","47.357419999999998","-64.996679999999998","2019","6","8","2010-2019","0.500000000000000"
"412773","NB","1-2-21","47.777430000000003","-65.132570000000001","2019","6","10","2010-2019","0.100000000000000"
"412774","NB","2-3-13","46.980730000000001","-65.306079999999994","2019","6","16","2010-2019","0.100000000000000"
"412775","NB","1-2-24","47.579799999999999","-64.844769999999997","2019","6","23","2010-2019","2.000000000000000"
"412776","NB","1-2-25","47.562970000000000","-65.671920000000000","2019","7","1","2010-2019","0.100000000000000"
"412777","NB","1-2-26","47.930990000000001","-64.585220000000007","2019","7","7","2010-2019","0.100000000000000"
"412778","NB","1-2-27","47.411470000000001","-65.029880000000006","2019","7","20","2010-2019","0.100000000000000"
"412779","NB","1-2-36","47.848300000000002","-64.674400000000006","2019","8","22","2010-2019","0.100000000000000"
"412780","NB","1-2-37","47.466900000000003","-65.049999999999997","2019","8","23","2010-2019","0.100000000000000"
"412781","NB","1-2-39","47.560380000000002","-64.964250000000007","2019","8","27","2010-2019","0.100000000000000"
"412782","NB","1-2-49","47.562680000000000","-65.672780000000003","2019","10","20","2010-2019","0.100000000000000"
"412783","NB","1-2-24","47.732570000000003","-65.712379999999996","2016","6","20","2010-2019","0.100000000000000"
"412784","NB","1-2-70","47.745899999999999","-65.723119999999994","2017","10","26","2010-2019","0.100000000000000"
"412785","NB","1-2-12","47.750950000000003","-65.897750000000002","2019","5","12","2010-2019","0.400000000000000"
"412786","NB","1-2-23","47.496670000000002","-65.768979999999999","2019","6","14","2010-2019","1.000000000000000"
"412787","NB","1-2-28","47.731220000000000","-65.720129999999997","2019","7","23","2010-2019","0.100000000000000"
"412788","NB","1-2-32","47.444170000000000","-65.832520000000002","2019","8","8","2010-2019","0.100000000000000"
"412789","NB","1-2-35","47.489220000000003","-65.786199999999994","2019","8","21","2010-2019","2.000000000000000"
"412790","NB","1-12-40","47.821429999999999","-66.309950000000001","2019","8","27","2010-2019","1.000000000000000"
"412791","NB","4-10-11","46.966220000000000","-67.542670000000001","2019","5","6","2010-2019","0.300000000000000"
"412792","NB","4-11-14","47.056730000000002","-67.572519999999997","2019","5","13","2010-2019","0.400000000000000"
"412793","NB","4-11-21","47.253920000000001","-67.497489999999999","2019","8","27","2010-2019","0.100000000000000"
"412794","NB","1-1-41","47.562370000000001","-67.097449999999995","2019","8","28","2010-2019","0.200000000000000"
"412795","NB","1-1-44","47.518219999999999","-67.185879999999997","2019","9","11","2010-2019","0.100000000000000"
"412796","NB","1-1-46","47.582630000000002","-67.383039999999994","2019","10","10","2010-2019","4.500000000000000"
"412797","NB","1-1-48","47.605960000000003","-67.415909999999997","2019","10","17","2010-2019","0.100000000000000"
"412798","NB","4-11-9","47.457299999999996","-68.350170000000006","2019","5","6","2010-2019","0.100000000000000"
"412799","NB","4-11-16","47.411479999999997","-68.010869999999997","2019","7","11","2010-2019","0.100000000000000"
"412800","NB","2-3-3","46.963799999999999","-65.591049999999996","2019","5","2","2010-2019","0.100000000000000"
"412801","NB","1-2-20","47.407919999999997","-65.119519999999994","2019","6","8","2010-2019","2.500000000000000"
"412802","NB","1-2-22","47.754519999999999","-65.320130000000006","2019","6","13","2010-2019","0.400000000000000"
"412803","NB","2-3-14","47.043080000000003","-65.704970000000003","2019","7","19","2010-2019","0.100000000000000"
"412804","NB","1-2-29","47.393169999999998","-65.774169999999998","2019","8","2","2010-2019","0.600000000000000"
"412805","NB","1-2-31","47.694499999999998","-65.000870000000006","2019","8","3","2010-2019","0.500000000000000"
"412806","NB","2-3-21","47.238000000000000","-65.834000000000003","2019","8","5","2010-2019","0.300000000000000"
"412807","NB","2-3-24","47.025829999999999","-65.797179999999997","2019","8","22","2010-2019","21.199999999999999"
"412808","NB","1-2-45","47.753880000000002","-65.319699999999997","2019","9","23","2010-2019","1.500000000000000"
"412809","NB","2-3-26","47.146529999999998","-65.836650000000006","2019","10","17","2010-2019","0.100000000000000"
"412810","NB","2-3-15","47.286980000000000","-66.409300000000002","2019","7","20","2010-2019","8.000000000000000"
"412811","NB","1-12-30","47.699170000000002","-66.477080000000001","2019","8","2","2010-2019","1.000000000000000"
"412812","NB","1-12-38","47.707619999999999","-66.373750000000001","2019","8","26","2010-2019","1.800000000000000"
"412813","NB","1-2-42","47.469999999999999","-66.216170000000005","2019","8","28","2010-2019","2.400000000000000"
"412814","NB","1-2-43","47.402999999999999","-66.116169999999997","2019","8","28","2010-2019","1.500000000000000"
"412815","NB","1-12-47","47.601630000000000","-66.534620000000004","2019","10","16","2010-2019","0.100000000000000"
"412816","NB","2-3-19","47.211730000000003","-65.923969999999997","2019","8","1","2010-2019","0.300000000000000"
"412817","NB","2-3-20","47.194330000000001","-66.115330000000000","2019","8","4","2010-2019","0.100000000000000"
"412818","NB","1-2-33","47.442399999999999","-66.169380000000004","2019","8","15","2010-2019","0.100000000000000"
"412819","NB","1-2-34","47.457999999999998","-66.035830000000004","2019","8","15","2010-2019","0.500000000000000"
"412820","NB","3-9-77","46.095979999999997","-66.982020000000006","2019","8","17","2010-2019","0.100000000000000"
"412821","NB","3-9-80","46.287689999999998","-66.933199999999999","2019","8","27","2010-2019","0.100000000000000"
"412822","NB","4-10-6","46.974750000000000","-67.696730000000002","2019","4","26","2010-2019","1.800000000000000"
"412823","NB","4-10-2","46.549329999999998","-67.655400000000000","2019","5","1","2010-2019","0.200000000000000"
"412824","NB","4-10-4","46.343829999999997","-67.376729999999995","2019","5","2","2010-2019","1.500000000000000"
"412825","NB","4-11-8","47.000450000000001","-67.611900000000006","2019","5","4","2010-2019","0.200000000000000"
"412826","NB","4-10-10","46.918050000000001","-67.632649999999998","2019","5","6","2010-2019","0.100000000000000"
"412827","NB","4-10-17","46.634880000000003","-67.666700000000006","2019","7","23","2010-2019","0.200000000000000"
"412828","NB","4-11-22","47.163930000000001","-67.918199999999999","2019","9","22","2010-2019","0.100000000000000"
"412829","NB","4-10-15","46.825369999999999","-67.110669999999999","2019","6","6","2010-2019","0.300000000000000"
"412830","NB","4-10-19","46.682720000000003","-67.086449999999999","2019","7","28","2010-2019","0.100000000000000"
"412831","NB","2-4-22","47.130830000000003","-66.570830000000001","2019","8","7","2010-2019","2.700000000000000"
"412832","NB","4-10-1","46.787350000000004","-67.647580000000005","2019","4","30","2010-2019","0.100000000000000"
"412833","NB","4-10-5","46.878019999999999","-67.364400000000003","2019","5","2","2010-2019","1.200000000000000"
"412834","NB","4-10-7","46.891150000000003","-67.377880000000005","2019","5","3","2010-2019","0.400000000000000"
"412835","NB","4-10-13","46.782699999999998","-67.638450000000006","2019","5","13","2010-2019","0.500000000000000"
